,degree,video_id,duration,views,age,title,img,topic,subject
0,3,['3SzYWjLDCSY'], 17 minutes,26K views,2 years ago,Portfolio Theory: Calculating a Minimum Variance Two Asset Portfolio - Part 1,https://i.ytimg.com/vi/3SzYWjLDCSY/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAADMYfk3fSlJ7nLwZ2bgwvJ7KR0g,"Portfolio Theory, Part 2: Skewness Preference and Dynamic Rebalancing",15.417 Laboratory in Investments
0,1,['7TCVoB6Vorg'], 15 minutes,65K views,2 years ago,A RANDOM WALK DOWN WALL STREET SUMMARY (BY BURTON MALKIEL),https://i.ytimg.com/vi/7TCVoB6Vorg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCgfz0TfSiyqFhXPgotrqOMVQjfQQ,"Securities, Random Walk on Wall Street",15.417 Laboratory in Investments
0,10,['gCu00pQxlcg'], 30 minutes,756 views,2 months ago,Risk Monitoring and Performance Measurement (FRM Part 2 – Book 5 – Chapter 7),https://i.ytimg.com/vi/gCu00pQxlcg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCE0mvTdcdF_uNFqoDjDBjF8cujkw,"Equity Options, Part 2: Empirical Evidence, Volatility",15.417 Laboratory in Investments
0,11,['08cgx00BkIc'], 15 minutes,1.6M views,6 months ago,SuperM 중간고사 | SuperM Midterm Exam : ✏️KAI ✏️ TAEYONG,https://i.ytimg.com/vi/08cgx00BkIc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBmtrsa31WYxlO8Cqh9Nm1-BzlGGQ,Mid-term Exams,15.417 Laboratory in Investments
0,4,['YtrMGKLRtwA']," 3 minutes, 42 seconds",85K views,3 years ago,Modern Portfolio Theory - Explained in 4 Minutes,https://i.ytimg.com/vi/YtrMGKLRtwA/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCrAMn0UKPNCxo6RgQsfVDt4b4L-A,"Portfolio Theory, Part 3: Multiple Risky Assets",15.417 Laboratory in Investments
0,0,['4WDclqoGouY']," 2 minutes, 2 seconds",839K views,4 years ago,Learn to Write an Introduction Paragraph!,https://i.ytimg.com/vi/4WDclqoGouY/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8VgXbAy7WqvprUyjgWOIMhvI6dw,Introduction,15.417 Laboratory in Investments
0,6,['L5AEhLpucIo'], 51 minutes,3.1K views,4 years ago,Asset Pricing (2017) Week 4 class part-2/3 (How to test CAPM),https://i.ytimg.com/vi/L5AEhLpucIo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXYD4ipT0PuiCO0dvr5SvC8eIh4A,"The CAPM and APT, Part 2: Applications and Tests",15.417 Laboratory in Investments
0,1,['GCGYAWTX6vE']," 11 minutes, 32 seconds",6.3K views,7 months ago,A RANDOM WALK DOWN WALL STREET By Burton Malkiel (Efficient Market Hypothesis),https://i.ytimg.com/vi/GCGYAWTX6vE/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBo-yraIr0RC5Kn5YnOtIVt46K-tg,"Securities, Random Walk on Wall Street",15.417 Laboratory in Investments
0,11,['0FXQSYNTyUI']," 8 minutes, 14 seconds",309K views,3 months ago,"Midterm Exam Week Vlog📝| 🖥Online Revision, Midterm Exam of Science and Maths Vlog| Pragati Shreya 💙",https://i.ytimg.com/vi/0FXQSYNTyUI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDiNrs1xNUcUoYjmDSAmKpvKp7Nw,Mid-term Exams,15.417 Laboratory in Investments
0,10,['d1d9x8QmEvQ'], 37 minutes,4.3K views,1 year ago,Volatility Smiles (FRM Part 2 – Book 1 – Chapter 15),https://i.ytimg.com/vi/d1d9x8QmEvQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBzwz2y9tnaJNapo995errasGv_mA,"Equity Options, Part 2: Empirical Evidence, Volatility",15.417 Laboratory in Investments
0,3,['m6-B5ljptpw']," 8 minutes, 32 seconds",9.7K views,1 year ago,"""WHY"" portfolio rebalancing is so important.  VIX, XIV  -  Risk Management",https://i.ytimg.com/vi/m6-B5ljptpw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDtIP_vmT3rx0lLeFbb-yxOwOU6bg,"Portfolio Theory, Part 2: Skewness Preference and Dynamic Rebalancing",15.417 Laboratory in Investments
0,7,['2a5EnC3UwK4']," 4 minutes, 25 seconds",27K views,1 year ago,The Patterns Some Investors See in the Stock Market | Marginalia Episode 3,https://i.ytimg.com/vi/2a5EnC3UwK4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAjvlvuNONikFirM6LrLTnYRVGjqQ,"The Equity Market, Part 1: Patterns in the Cross-Section of Stock",15.417 Laboratory in Investments
0,5,['z2oQe6B1Qa4']," 1 hour, 18 minutes",146K views,7 years ago,Ses 15: Portfolio Theory III &amp; The CAPM and APT I,https://i.ytimg.com/vi/z2oQe6B1Qa4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA_sp3wNmJVeC89VUihetb5209r8A,"The CAPM and APT, Part 1: Theory",15.417 Laboratory in Investments
0,0,['4bL1W3GR_QU'], 3 minutes,10M views,3 years ago,"Jax Jones - Instruction ft. Demi Lovato, Stefflon Don (Lyrics)",https://i.ytimg.com/vi/4bL1W3GR_QU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCKYUf6t5OGME8Uvs_C4hi8S0MHKA,Introduction,15.417 Laboratory in Investments
0,9,['4HMm6mBvGKE']," 13 minutes, 24 seconds",1.2M views,9 months ago,Options Trading Explained - COMPLETE BEGINNERS GUIDE (Part 1),https://i.ytimg.com/vi/4HMm6mBvGKE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDsvcTIU5kGRA8zldMyzc7Q3obDdw,"Equity Options, Part 1: Introduction",15.417 Laboratory in Investments
0,4,['vH53e7blano'], 25 minutes,463 views,7 months ago,"Portfolio Theory 4: Adding a Risk-free Asset to a Portfolio, and the Capital Allocation Line",https://i.ytimg.com/vi/vH53e7blano/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB-7Qcuz7rUqQngFVEff7YGupc21w,"Portfolio Theory, Part 3: Multiple Risky Assets",15.417 Laboratory in Investments
0,1,['HGu4bNsruvQ'], 6 minutes,21K views,5 years ago,A Random Walk Down Wall Street,https://i.ytimg.com/vi/HGu4bNsruvQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDTP4LBjLDYsIrrYaZnz1Py6VGwQ,"Securities, Random Walk on Wall Street",15.417 Laboratory in Investments
0,6,['z2oQe6B1Qa4']," 1 hour, 18 minutes",146K views,7 years ago,Ses 15: Portfolio Theory III &amp; The CAPM and APT I,https://i.ytimg.com/vi/z2oQe6B1Qa4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA_sp3wNmJVeC89VUihetb5209r8A,"The CAPM and APT, Part 2: Applications and Tests",15.417 Laboratory in Investments
0,10,['-IE1QM-DdtI'], 17 minutes,39K views,4 years ago,Empirical Evidence of Selling Covered Calls | Trading Data Science,https://i.ytimg.com/vi/-IE1QM-DdtI/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCfqUpByDIARKYpMtBWJ95YEk0GKA,"Equity Options, Part 2: Empirical Evidence, Volatility",15.417 Laboratory in Investments
0,3,['__p7EusowMI'], 20 minutes,66K views,5 years ago,Risk &amp; Return (2 of 7)- Portfolio Diversification,https://i.ytimg.com/vi/__p7EusowMI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAVbY4hmsE8yjS_7jXdehYGu-UQSw,"Portfolio Theory, Part 2: Skewness Preference and Dynamic Rebalancing",15.417 Laboratory in Investments
0,5,['eo5J4Wi2j_U']," 4 minutes, 35 seconds",12K views,6 years ago,APT.1 Arbitrage Pricing Theory &amp; CAPM (Preview) - FULL video at MBAbullshit.com,https://i.ytimg.com/vi/eo5J4Wi2j_U/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDfuDF9DIsS7qmrdhn765KjIvt-XQ,"The CAPM and APT, Part 1: Theory",15.417 Laboratory in Investments
0,4,['wS6ccIqfdUw']," 11 minutes, 50 seconds",656 views,2 years ago,Capital Allocation to Risky Assets PT3,https://i.ytimg.com/vi/wS6ccIqfdUw/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAxvoTUNVllIb5r0-IuzOAJeoTmsA,"Portfolio Theory, Part 3: Multiple Risky Assets",15.417 Laboratory in Investments
0,6,['8VczkHdq5XI']," 10 minutes, 44 seconds",73K views,6 years ago,Arbitrage Pricing Theory,https://i.ytimg.com/vi/8VczkHdq5XI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDEEACaeBbh1zud1J6xW8ALj826lA,"The CAPM and APT, Part 2: Applications and Tests",15.417 Laboratory in Investments
0,7,['nSwokmvsYFo']," 13 minutes, 50 seconds",465K views,1 year ago,What is Support and Resistance Levels in Share Market? Support and Resistance Explained CA Rachana,https://i.ytimg.com/vi/nSwokmvsYFo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB_duopOPV8pcQPJJuZTyHxNFOdMA,"The Equity Market, Part 1: Patterns in the Cross-Section of Stock",15.417 Laboratory in Investments
0,10,['PCgwdpOodPw'], 38 minutes,814 views,3 months ago,Factors (FRM Part 2 – Book 5 – Chapter 2),https://i.ytimg.com/vi/PCgwdpOodPw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAHu8KiptvTTjz16tcmEibvSmaIuA,"Equity Options, Part 2: Empirical Evidence, Volatility",15.417 Laboratory in Investments
0,3,['BEUxNMlyb_8']," 6 minutes, 45 seconds",2.4K views,4 years ago,Portfolio Theory - Part 3 (Diversification),https://i.ytimg.com/vi/BEUxNMlyb_8/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC0Avtm0Lw4unt01TEsqsq2bk5NzQ,"Portfolio Theory, Part 2: Skewness Preference and Dynamic Rebalancing",15.417 Laboratory in Investments
0,9,['MiybniIIvx0']," 7 minutes, 31 seconds",3.6M views,5 years ago,Options Trading: Understanding Option Prices,https://i.ytimg.com/vi/MiybniIIvx0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCbBygDHdOLml7cZ3OEbOMffEQ6BQ,"Equity Options, Part 1: Introduction",15.417 Laboratory in Investments
0,1,['wnCxlIQjT-s']," 1 hour, 11 minutes",61K views,10 years ago,A Random Walk Down Wall Street | Burton Malkiel | Talks at Google,https://i.ytimg.com/vi/wnCxlIQjT-s/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD2V07BBMIiBvKNrgLFT0n7U_66jQ,"Securities, Random Walk on Wall Street",15.417 Laboratory in Investments
0,5,['UiLKoRKppY8'], 51 minutes,18K views,1 year ago,Modern Portfolio Theory (MPT) and the Capital Asset Pricing Model (CAPM) (FRM P1 2021 – B1 – Ch5),https://i.ytimg.com/vi/UiLKoRKppY8/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCXMHBp2WBvNA2XcCZ3mo9Ztqc4mw,"The CAPM and APT, Part 1: Theory",15.417 Laboratory in Investments
nts
0,6,['m1ARi6pPSGw'], 18 minutes,14K views,6 years ago,CAPM v APT and How to Estimate a Multifactor APT Model,https://i.ytimg.com/vi/m1ARi6pPSGw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8hxy2yh1ugudceVy3nVdZmNXcmw,"The CAPM and APT, Part 2: Applications and Tests",15.417 Laboratory in Investments
0,7,['Xn7KWR9EOGQ']," 1 hour, 35 minutes",12M views,2 years ago,Basics of Stock Market For Beginners  Lecture 1 By CA Rachana Phadke Ranade,https://i.ytimg.com/vi/Xn7KWR9EOGQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2_KDYPeKggnYUyosrMZsMG5YbJQ,"The Equity Market, Part 1: Patterns in the Cross-Section of Stock",15.417 Laboratory in Investments
0,10,['eqmTHLgZzqQ'], 40 minutes,63K views,1 year ago,How to Calculate Realized &amp; Implied Volatility and Why it's Important - Christopher Quill,https://i.ytimg.com/vi/eqmTHLgZzqQ/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCy6Ek5qzyk1KTGYVcckU1fidg9TQ,"Equity Options, Part 2: Empirical Evidence, Volatility",15.417 Laboratory in Investments
0,9,['7PM4rNDr4oI']," 2 hours, 53 minutes",8M views,9 months ago,Options Trading for Beginners (The ULTIMATE In-Depth Guide),https://i.ytimg.com/vi/7PM4rNDr4oI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDbq8YmxSpgd375IYcc4eMuLWGOBQ,"Equity Options, Part 1: Introduction",15.417 Laboratory in Investments
0,11,['Sx7pTVMxEZo'], 15 minutes,3.1M views,6 months ago,SuperM 중간고사 | SuperM Midterm Exam : ✏️MARK ✏️BAEKHYUN,https://i.ytimg.com/vi/Sx7pTVMxEZo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAQza-Qb0jxOy4ClhwfQU-7mHMatQ,Mid-term Exams,15.417 Laboratory in Investments
0,4,['6sSVgk30Kkc'], 30 minutes,76K views,2 years ago,Plotting portfolio frontier for two and more stocks portfolios,https://i.ytimg.com/vi/6sSVgk30Kkc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBnsqnnC4VIgSvahhlaJc26MpA_XQ,"Portfolio Theory, Part 3: Multiple Risky Assets",15.417 Laboratory in Investments
0,6,['LH2BpIs1EF0'], 58 minutes,269K views,9 years ago,Part 2 - CAPM What is Capital Asset Pricing Model Explained (complete until end),https://i.ytimg.com/vi/LH2BpIs1EF0/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAQcpW1QSR9NF4GO6v2-Jme6shK_g,"The CAPM and APT, Part 2: Applications and Tests",15.417 Laboratory in Investments
0,5,['N8gtnbJuMoo']," 1 hour, 15 minutes",74K views,7 years ago,Ses 16: The CAPM and APT II,https://i.ytimg.com/vi/N8gtnbJuMoo/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4GpSB1QMrpyCxFFrPS4wczZJGfw,"The CAPM and APT, Part 1: Theory",15.417 Laboratory in Investments
0,7,['T-HkyhZCLOw']," 1 hour, 5 minutes",634K views,6 years ago,"Naked Trading Part 1: How to Trade Price Action Trends in Stocks, Options, Futures, and Forex",https://i.ytimg.com/vi/T-HkyhZCLOw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDD4u7flonZE66uZIimHW7RV5pIcA,"The Equity Market, Part 1: Patterns in the Cross-Section of Stock",15.417 Laboratory in Investments
0,2,['lPKtI90f_sE']," 9 minutes, 40 seconds",159K views,7 years ago,Portfolio Theory: Tutorial 1,https://i.ytimg.com/vi/lPKtI90f_sE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_YI7f4KTjtNSqp0c-8F9trewhgQ,"Portfolio Theory, Part 1: Setting Up the Problem",15.417 Laboratory in Investments
0,3,['hR43fL1xr00'], 12 minutes,1.7K views,2 years ago,Portfolio Management: The 2 Reasons For Rebalancing,https://i.ytimg.com/vi/hR43fL1xr00/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCEM4IweZj0u_k03UY6m-5MVTX-Mg,"Portfolio Theory, Part 2: Skewness Preference and Dynamic Rebalancing",15.417 Laboratory in Investments
0,9,['iypE5P7eH94']," 1 hour, 31 minutes",225K views,1 year ago,Options Trading Webinar for Beginners with Adam Khoo,https://i.ytimg.com/vi/iypE5P7eH94/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4HLfCUAqivAhC7myeV-qVGyqiXQ,"Equity Options, Part 1: Introduction",15.417 Laboratory in Investments
0,8,['8Qb24s6oWHs']," 12 minutes, 40 seconds",825K views,1 year ago,How To Buy Shares In Share Market For Beginners and Types of Orders In Stock Market By CA Rachana,https://i.ytimg.com/vi/8Qb24s6oWHs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAyCOr1p6AyUO1CGccec3sdZBZsoQ,"The Equity Market, Part 2: More Patterns in the Cross-Section of Stock Returns",15.417 Laboratory in Investments
0,4,['tL7Lcl90Sc0']," 1 hour, 18 minutes",181K views,7 years ago,Ses 13: Risk and Return II &amp; Portfolio Theory I,https://i.ytimg.com/vi/tL7Lcl90Sc0/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1ML1RF4dmt1vM5yTM1WPWJ6th0A,"Portfolio Theory, Part 3: Multiple Risky Assets",15.417 Laboratory in Investments
0,1,['i5pPsZ46nOM'], 20 minutes,2.2K views,3 years ago,Twister - A Random Walk Down Wall Street - IPMI 2017,https://i.ytimg.com/vi/i5pPsZ46nOM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBA2ErghT_CrfKn53ff0L3TjYOKcA,"Securities, Random Walk on Wall Street",15.417 Laboratory in Investments
0,5,['cPNnJTCGSc4']," 9 minutes, 36 seconds",18K views,5 years ago,CAPM OR APT (choose any one) - Arbitrage Pricing Theory,https://i.ytimg.com/vi/cPNnJTCGSc4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDSATvpEtlkmxSncnnYOAWA8FXdxA,"The CAPM and APT, Part 1: Theory",15.417 Laboratory in Investments
0,2,['ywl3pq6yc54']," 1 hour, 24 minutes",76K views,6 years ago,14. Portfolio Theory,https://i.ytimg.com/vi/ywl3pq6yc54/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB3q0W8-UNcctZj4cIibyuMJKVmsg,"Portfolio Theory, Part 1: Setting Up the Problem",15.417 Laboratory in Investments
0,11,['NCVtiXFALX0'], 49 minutes,8.2K views,6 months ago,NC Real Estate Exam Midterm Review | CH 1-10 Questions! ✅,https://i.ytimg.com/vi/NCVtiXFALX0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA_8g6hARha7YWiJYuYuFNt30wwGg,Mid-term Exams,15.417 Laboratory in Investments
0,3,['ywl3pq6yc54']," 1 hour, 24 minutes",76K views,6 years ago,14. Portfolio Theory,https://i.ytimg.com/vi/ywl3pq6yc54/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB3q0W8-UNcctZj4cIibyuMJKVmsg,"Portfolio Theory, Part 2: Skewness Preference and Dynamic Rebalancing",15.417 Laboratory in Investments
0,10,['-0b8Yk9t_54']," 1 hour, 58 minutes",7 views,21 hours ago,Solvency II webinar - 16 March 2021,https://i.ytimg.com/vi/-0b8Yk9t_54/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDaWxB6SRZk7m3G1PEZS0CejtyBkQ,"Equity Options, Part 2: Empirical Evidence, Volatility",15.417 Laboratory in Investments
0,1,['HLJCEP83QTM'], 26 minutes,35K views,3 years ago,"Burton Malkiel Wrote  ""A Random Walk Down Wall Street"" In ‘73.  Have His Views Changed?",https://i.ytimg.com/vi/HLJCEP83QTM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA6uiD6mX6Vw7D0vrGEzVnPZ9N9uw,"Securities, Random Walk on Wall Street",15.417 Laboratory in Investments
0,4,['__p7EusowMI'], 20 minutes,66K views,5 years ago,Risk &amp; Return (2 of 7)- Portfolio Diversification,https://i.ytimg.com/vi/__p7EusowMI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAVbY4hmsE8yjS_7jXdehYGu-UQSw,"Portfolio Theory, Part 3: Multiple Risky Assets",15.417 Laboratory in Investments
